day,customer_id,customer_type,total_sales
2018-01-14,4809583564,Returning,60.950
2018-01-14,3457478470,Returning,273.450
2018-01-14,5474984140,Returning,80.200
2018-01-14,5379782540,Returning,78.800
2018-01-14,3422234758,Returning,30.200
2018-01-14,280947359769,First-time,108.990
2018-01-14,4016868934,Returning,199.900
2018-01-14,281311215641,Returning,92.960
2018-01-14,6509890892,Returning,238.760
2018-01-14,6469326476,Returning,25.990
2018-01-14,3894093830,Returning,34.490
2018-01-14,5659194444,Returning,26.600
2018-01-14,281312198681,First-time,54.220
2018-01-15,283065188377,First-time,64.370
2018-01-15,5734993548,Returning,385.810
2018-01-15,277934440473,First-time,82.300
2018-01-15,29795319833,Returning,32.370
2018-01-15,5799363788,Returning,216.430
2018-01-15,4802553356,Returning,33.140
2018-01-15,196143284249,Returning,56.310
2018-01-15,4109704518,Returning,38.400
2018-01-15,4888170572,Returning,249.700
2018-01-15,282761560089,First-time,175.300
2018-01-15,121587564569,Returning,204.900
2018-01-15,20502478873,Returning,60.230
2018-01-15,5487939468,Returning,45.600
2018-01-15,98175549465,Returning,199.900
2018-01-15,98494119961,Returning,36.600
2018-01-15,282074939417,First-time,32.300
2018-01-15,109678362649,Returning,26.300
2018-01-15,250804994073,First-time,38.400
2018-01-15,282939555865,First-time,64.000
2018-01-15,6499151756,Returning,66.380
2018-01-15,282000654361,First-time,93.650
2018-01-15,30554685465,Returning,128.000
2018-01-15,6604955724,Returning,43.890
2018-01-15,109542866969,Returning,82.800
2018-01-15,282963738649,First-time,31.570
2018-01-15,283006861337,First-time,31.000
2018-01-15,6124654220,Returning,7.700
2018-01-15,4950776652,Returning,389.800
2018-01-15,82660950041,Returning,207.700
2018-01-15,33796980761,Returning,51.800
2018-01-15,6645033484,Returning,123.000
2018-01-15,186571096089,Returning,174.500
2018-01-15,16043704345,Returning,143.600
2018-01-15,282518880281,First-time,29.900
2018-01-15,281826525209,Returning,38.000
2018-01-15,167294435353,Returning,223.000
2018-01-15,100496539673,Returning,89.900
2018-01-15,283049328665,First-time,120.650
2018-01-15,283029405721,First-time,94.700
2018-01-15,282637828121,First-time,60.170
2018-01-15,282737639449,First-time,41.650
2018-01-15,180548993049,Returning,31.500
2018-01-15,6614966860,Returning,79.650
2018-01-15,5024679564,Returning,79.000
2018-01-15,3461361478,Returning,124.000
2018-01-15,6453667980,Returning,226.390
2018-01-15,5729168140,Returning,118.500
2018-01-15,229411061785,Returning,101.600
2018-01-15,116414644249,Returning,199.900
2018-01-15,199457505305,Returning,-19.200
2018-01-15,281571885081,First-time,109.980
2018-01-15,172636143641,Returning,27.400
2018-01-15,6379735500,Returning,139.900
2018-01-15,5925484044,Returning,27.450
2018-01-15,259857711129,Returning,39.380
2018-01-15,6510396108,Returning,199.900
2018-01-15,5074664652,Returning,45.010
2018-01-15,271076589593,Returning,50.210
2018-01-15,3900104070,Returning,44.000
2018-01-15,188668674073,Returning,60.000
2018-01-15,253559308313,Returning,7.700
2018-01-15,105988456473,Returning,67.000
2018-01-16,284082634777,First-time,39.800
2018-01-16,3411248070,Returning,83.000
2018-01-16,247614963737,Returning,39.800
2018-01-16,284063858713,First-time,83.130
2018-01-16,283790409753,First-time,63.750
2018-01-16,180078313497,Returning,56.110
2018-01-16,189674749977,Returning,42.500
2018-01-16,284420669465,Returning,93.650
2018-01-16,5702874124,Returning,143.900
2018-01-16,284295725081,First-time,38.240
2018-01-16,5222071756,Returning,94.910
2018-01-16,4797097420,Returning,47.400
2018-01-16,4060863750,Returning,229.920
2018-01-16,175459467289,Returning,42.200
2018-01-16,4045550150,Returning,203.470
2018-01-16,152443486233,Returning,89.210
2018-01-16,6561823948,Returning,43.940
2018-01-16,281588760601,Returning,69.500
2018-01-16,5884976332,Returning,42.110
2018-01-16,283970142233,First-time,95.860
2018-01-16,5935171532,Returning,31.480
2018-01-16,270922809369,Returning,7.700
2018-01-16,10101620761,Returning,29.180
2018-01-16,284151775257,First-time,26.510
2018-01-16,3932216006,Returning,34.200
2018-01-16,6250875084,Returning,27.500
2018-01-16,4404130118,Returning,100.000
2018-01-16,5028347596,Returning,55.200
2018-01-16,103425966105,Returning,364.890
2018-01-16,5538292172,Returning,117.140
2018-01-16,6660458956,Returning,39.380
2018-01-16,6665894540,Returning,0.000
2018-01-16,284284321817,First-time,44.900
2018-01-16,284061007897,First-time,32.500
2018-01-16,4726409100,Returning,156.000
2018-01-16,283727364121,First-time,42.800
2018-01-16,5599808332,Returning,74.000
2018-01-16,283874131993,First-time,32.700
2018-01-16,6543389196,Returning,25.700
2018-01-16,181883895833,Returning,38.400
2018-01-16,157128392729,Returning,73.600
2018-01-16,284263186457,First-time,296.800
2018-01-16,5410497292,Returning,174.900
2018-01-16,281302499353,First-time,99.390
2018-01-16,235309432857,Returning,36.600
2018-01-16,90081230873,Returning,188.100
2018-01-16,6355352652,Returning,171.850
2018-01-16,6118923916,Returning,50.500
2018-01-16,5370658636,Returning,29.500
2018-01-16,5075596812,Returning,34.200
2018-01-16,5446168908,Returning,135.700
2018-01-16,270757396505,Returning,62.820
2018-01-16,106191880217,Returning,72.290
2018-01-16,4958229452,Returning,319.900
2018-01-17,285209100313,First-time,199.900
2018-01-17,38603030553,Returning,32.230
2018-01-17,5794276044,Returning,50.000
2018-01-17,157016686617,Returning,31.670
2018-01-17,285383163929,First-time,68.400
2018-01-17,6371150668,Returning,29.900
2018-01-17,90322206745,Returning,55.100
2018-01-17,5439119116,Returning,0.000
2018-01-17,229098258457,First-time,28.000
2018-01-17,185143722009,Returning,48.780
2018-01-17,120381374489,Returning,34.490
2018-01-17,167304495129,Returning,32.470
2018-01-17,175602335769,Returning,9.000
2018-01-17,126699700249,Returning,47.800
2018-01-17,4678520908,Returning,34.010
2018-01-17,3506408198,Returning,215.200
2018-01-17,281752698905,First-time,71.000
2018-01-17,285590978585,First-time,0.000
2018-01-17,5730314188,Returning,55.670
2018-01-17,42396844057,Returning,0.000
2018-01-17,285245407257,First-time,39.500
2018-01-17,284367781913,First-time,67.640
2018-01-17,285555752985,First-time,34.870
2018-01-17,107307204633,Returning,38.000
2018-01-17,105804496921,Returning,33.700
2018-01-17,285229482009,First-time,37.810
2018-01-17,192902561817,Returning,199.900
2018-01-17,19385155609,Returning,47.410
2018-01-17,6460170764,Returning,49.900
2018-01-17,3505249478,Returning,76.020
2018-01-17,5395836940,Returning,26.400
2018-01-17,6092570508,Returning,0.000
2018-01-17,285329391641,First-time,146.300
2018-01-17,6396928332,Returning,31.120
2018-01-17,5029174988,Returning,71.060
2018-01-17,5545506700,Returning,42.800
2018-01-17,265193324569,Returning,37.530
2018-01-17,285184786457,First-time,61.470
2018-01-17,285488676889,First-time,286.720
2018-01-17,6580128076,Returning,54.400
2018-01-17,5708572108,Returning,739.400
2018-01-17,285603987481,First-time,0.000
2018-01-17,6222405388,Returning,53.100
2018-01-17,4353257542,Returning,199.900
2018-01-17,5166634828,Returning,79.000
2018-01-17,4198260678,Returning,47.380
2018-01-17,263903576089,Returning,25.650
2018-01-17,5466948236,Returning,49.120
2018-01-17,13688668185,Returning,277.840
2018-01-17,254632427545,Returning,125.610
2018-01-17,284997812249,First-time,31.200
2018-01-17,4118352646,Returning,35.230
2018-01-17,6482597772,Returning,84.800
2018-01-17,109714866201,Returning,71.110
2018-01-17,285600579609,First-time,0.000
2018-01-17,105105784857,Returning,44.100
2018-01-17,78287306777,Returning,109.350
2018-01-17,5639112204,Returning,116.400
2018-01-17,3956557318,Returning,44.100
2018-01-17,5824645580,Returning,0.000
2018-01-17,6123512076,Returning,41.970
2018-01-17,285594714137,First-time,0.000
2018-01-17,4027599302,Returning,53.820
2018-01-17,5125947340,Returning,38.400
2018-01-17,245646491673,Returning,126.910
2018-01-18,286655512601,First-time,169.900
2018-01-18,286658265113,First-time,117.900
2018-01-18,282984153113,First-time,29.360
2018-01-18,285700030489,First-time,49.900
2018-01-18,129320943641,Returning,36.960
2018-01-18,6401662028,Returning,37.500
2018-01-18,273390927897,Returning,59.700
2018-01-18,254575575065,Returning,50.400
2018-01-18,186571096089,Returning,38.400
2018-01-18,13688668185,Returning,60.800
2018-01-18,4353161990,Returning,79.000
2018-01-18,5945519628,First-time,31.300
2018-01-18,286656462873,First-time,0.000
2018-01-18,3322334662,Returning,26.500
2018-01-18,286576574489,First-time,92.400
2018-01-18,5686056396,Returning,237.400
2018-01-18,89416466457,Returning,55.000
2018-01-18,5786940364,Returning,29.120
2018-01-18,3908679110,Returning,569.100
2018-01-18,6688600268,Returning,27.980
2018-01-18,6227664460,Returning,43.000
2018-01-18,286413324313,First-time,74.000
2018-01-18,6310015308,Returning,93.300
2018-01-18,286322622489,First-time,91.200
2018-01-18,129640235033,Returning,29.700
2018-01-18,6334115788,Returning,43.700
2018-01-18,6027538700,Returning,43.600
2018-01-18,286754832409,First-time,129.110
2018-01-18,271076589593,Returning,35.700
2018-01-18,6558266700,Returning,43.990
2018-01-18,285432315929,First-time,88.000
2018-01-18,5434920972,Returning,199.900
2018-01-18,6161961804,Returning,79.900
2018-01-18,170233757721,Returning,39.480
2018-01-18,286534107161,First-time,29.800
2018-01-18,3457478470,Returning,-24.950
2018-01-18,225252016153,Returning,132.600
2018-01-18,286617272345,First-time,39.620
2018-01-18,286848745497,First-time,105.500
2018-01-18,286211112985,First-time,81.790
2018-01-18,267991875609,Returning,32.210
2018-01-18,185143722009,Returning,16.830
2018-01-18,286555504665,First-time,36.200
2018-01-18,5368449228,Returning,173.000
2018-01-18,252705636377,Returning,135.500
2018-01-18,6639347212,Returning,95.400
2018-01-18,6092841164,Returning,238.300
2018-01-18,172931383321,Returning,42.180
2018-01-18,166141460505,Returning,25.100
2018-01-18,103571357721,Returning,99.500
2018-01-18,6127707276,Returning,117.330
2018-01-18,286613471257,First-time,72.200
2018-01-18,6414895756,Returning,52.800
2018-01-18,5527397132,Returning,59.400
2018-01-18,6376810124,Returning,34.950
2018-01-18,286587617305,First-time,39.800
2018-01-19,107307204633,Returning,53.580
2018-01-19,287986384921,First-time,26.300
2018-01-19,288067616793,First-time,37.150
2018-01-19,288123453465,First-time,0.000
2018-01-19,288041107481,First-time,39.900
2018-01-19,164361273369,Returning,261.750
2018-01-19,107570364441,Returning,33.400
2018-01-19,6355456076,Returning,60.290
2018-01-19,288217432089,First-time,42.000
2018-01-19,287748030489,First-time,205.720
2018-01-19,6615387468,Returning,39.800
2018-01-19,288122503193,First-time,68.900
2018-01-19,288273727513,First-time,40.990
2018-01-19,270757396505,Returning,-0.800
2018-01-19,5722543244,Returning,30.590
2018-01-19,6293241676,Returning,159.120
2018-01-19,269638860825,First-time,30.780
2018-01-19,286530830361,First-time,56.100
2018-01-19,266672308249,Returning,41.550
2018-01-19,99027681305,First-time,44.000
2018-01-19,284061007897,Returning,0.000
2018-01-19,208331767833,Returning,88.880
2018-01-19,171155128345,Returning,116.000
2018-01-19,180078313497,Returning,-17.800
2018-01-19,6370718412,Returning,49.900
2018-01-19,4993913484,Returning,96.200
2018-01-19,288107921433,First-time,77.300
2018-01-19,131003449369,First-time,136.400
2018-01-19,4988458060,Returning,75.050
2018-01-19,4005539654,Returning,132.910
2018-01-19,5567615116,Returning,26.400
2018-01-19,288027312153,First-time,39.900
2018-01-19,288209633305,First-time,27.980
2018-01-19,5690278156,Returning,135.900
2018-01-19,6287655436,Returning,109.300
2018-01-19,141258915865,Returning,53.000
2018-01-19,4792565004,Returning,8.500
2018-01-19,257349582873,First-time,33.920
2018-01-19,286939152409,First-time,59.050
2018-01-19,5233296332,Returning,218.700
2018-01-19,5487939468,Returning,161.410
2018-01-19,72663531545,Returning,0.000
2018-01-19,287787024409,First-time,30.400
2018-01-19,286740480025,First-time,100.900
2018-01-19,288315932697,First-time,199.900
2018-01-19,5668054028,Returning,147.400
2018-01-19,4862980492,Returning,45.950
2018-01-19,201956229145,Returning,174.000
2018-01-19,6468621580,Returning,29.000
2018-01-19,222111105049,Returning,88.450
2018-01-19,6665894540,Returning,25.000
2018-01-19,286587617305,Returning,42.000
2018-01-19,6122858828,Returning,194.850
2018-01-19,4293497222,Returning,77.330
2018-01-19,286787829785,First-time,53.110
2018-01-19,3813026886,Returning,245.800
2018-01-19,286538137625,First-time,115.140
2018-01-20,262656786457,First-time,199.900
2018-01-20,289148731417,First-time,0.000
2018-01-20,209752784921,Returning,145.000
2018-01-20,81609981977,Returning,38.000
2018-01-20,5325554828,Returning,100.900
2018-01-20,6152050444,Returning,41.400
2018-01-20,289150435353,First-time,0.000
2018-01-20,3417317510,Returning,166.300
2018-01-20,5146528972,Returning,584.200
2018-01-20,4193147142,Returning,88.000
2018-01-20,221262315545,Returning,30.000
2018-01-20,6347404620,Returning,110.250
2018-01-20,6294386444,Returning,139.900
2018-01-20,82487115801,Returning,98.800
2018-01-20,4507284358,Returning,85.000
2018-01-20,87384555545,Returning,44.000
2018-01-20,289342619673,First-time,199.900
2018-01-20,221977673753,Returning,39.800
2018-01-20,289496170521,First-time,35.480
2018-01-20,123616591897,Returning,200.930
2018-01-20,289186676761,First-time,25.200
2018-01-20,4352828870,Returning,65.720
2018-01-20,289244971033,First-time,84.440
2018-01-20,3523411910,Returning,25.180
2018-01-20,170005430297,Returning,38.500
2018-01-20,4929148876,Returning,100.700
2018-01-20,5397940620,Returning,28.400
2018-01-20,286939906073,First-time,373.450
2018-01-20,107215454233,Returning,67.950
2018-01-20,6197601868,Returning,33.100
2018-01-20,118822666265,Returning,0.000
2018-01-20,6500949388,Returning,40.000
2018-01-20,237632749593,Returning,123.200
2018-01-20,205775634457,Returning,60.300
2018-01-20,5081874572,Returning,88.640
2018-01-20,5439119116,Returning,0.000
2018-01-20,5517710220,Returning,0.000
2018-01-20,288948289561,First-time,67.900
2018-01-20,217802965017,Returning,52.730
2018-01-20,113783046169,Returning,25.130
2018-01-20,241420206105,Returning,56.000
2018-01-20,199646183449,Returning,29.800
2018-01-20,167005061145,Returning,74.850
2018-01-20,4964378124,Returning,99.000
2018-01-20,168875753497,Returning,51.800
2018-01-20,289251983385,First-time,153.600
2018-01-20,289199325209,First-time,44.500
2018-01-20,6610314252,Returning,42.900
2018-01-20,191841435673,Returning,79.300
2018-01-21,290696560665,First-time,128.150
2018-01-21,290496053273,First-time,132.910
2018-01-21,290669068313,First-time,215.500
2018-01-21,6361433164,Returning,185.260
2018-01-21,265415360537,Returning,59.700
2018-01-21,5575282188,Returning,88.880
2018-01-21,290821177369,First-time,44.750
2018-01-21,65798701081,Returning,61.600
2018-01-21,149625077785,Returning,38.600
2018-01-21,6124654220,Returning,119.000
2018-01-21,18642632729,Returning,25.100
2018-01-21,290564407321,First-time,335.830
2018-01-21,47675047961,Returning,29.640
2018-01-21,6087896524,Returning,96.400
2018-01-21,5472790092,Returning,302.240
2018-01-21,4004106182,Returning,58.470
2018-01-21,224990003225,Returning,26.700
2018-01-21,6402923916,Returning,139.900
2018-01-21,104816771097,Returning,26.200
2018-01-21,227437051929,First-time,132.910
2018-01-21,290486059033,First-time,494.700
2018-01-21,288210550809,First-time,282.910
2018-01-21,290183446553,First-time,29.800
2018-01-21,4860589388,Returning,127.480
2018-01-21,252981968921,Returning,57.000
2018-01-21,6287515276,Returning,79.620
2018-01-21,4974967756,Returning,194.900
2018-01-21,3529351814,Returning,240.300
2018-01-21,270882603033,Returning,124.930
2018-01-21,6110720396,Returning,68.900
2018-01-21,233318580249,Returning,42.800
2018-01-21,249045975065,Returning,121.900
2018-01-21,290744303641,First-time,214.400
2018-01-21,6570658636,Returning,0.000
2018-01-21,5702242572,Returning,52.820
2018-01-21,5659571852,Returning,38.430
2018-01-21,229197053977,Returning,153.100
2018-01-21,290806497305,First-time,40.950
2018-01-21,5982990732,Returning,59.380
2018-01-21,209963581465,Returning,50.000
2018-01-21,5443742092,Returning,89.000
2018-01-21,290452865049,Returning,52.470
2018-01-21,290678472729,First-time,60.000
2018-01-21,290391392281,First-time,107.300
2018-01-21,138703798297,Returning,50.800
2018-01-21,6287680396,Returning,120.300
2018-01-21,290586132505,First-time,0.000
2018-01-21,290769862681,First-time,60.800
2018-01-21,6666560332,Returning,142.500
2018-01-21,5684534988,Returning,198.000
2018-01-21,103447625753,Returning,0.000
2018-01-21,253847109657,Returning,434.190
2018-01-21,290660909081,First-time,25.300
2018-01-21,103415087129,Returning,32.300
